timestamp,baseline_pnl,strategy_pnl,label,final_status
2025-10-20 15:15:00,-3.835800000000006,1.0187500000000114,1,EXIT_PROFIT_TARGET_MET
2025-10-20 15:20:00,-3.855799999999988,1.5037499999999753,1,EXIT_PROFIT_TARGET_MET
2025-10-20 15:25:00,-3.8512000000000057,1.3922000000000878,1,EXIT_PROFIT_TARGET_MET
2025-10-20 15:30:00,-3.8571999999999775,1.5377000000000898,1,EXIT_PROFIT_TARGET_MET
2025-10-20 15:35:00,-3.84820000000002,1.3194500000000389,1,EXIT_PROFIT_TARGET_MET
2025-10-20 15:40:00,-3.8512000000000057,1.3922000000000878,1,EXIT_PROFIT_TARGET_MET
2025-10-20 15:45:00,-3.852199999999982,1.4164499999999869,1,EXIT_PROFIT_TARGET_MET
2025-10-20 15:50:00,-3.8663999999999987,1.7608000000000246,1,EXIT_PROFIT_TARGET_MET
2025-10-20 15:55:00,-3.8588000000000306,1.5764999999999922,1,EXIT_PROFIT_TARGET_MET
2025-10-20 16:00:00,-3.8641999999999825,1.7074500000000548,1,EXIT_PROFIT_TARGET_MET
2025-10-20 16:05:00,-3.862799999999993,1.6734999999999403,1,EXIT_PROFIT_TARGET_MET
2025-10-20 16:10:00,-3.858600000000024,1.0336650000000311,1,EXIT_PROFIT_TARGET_MET
2025-10-20 16:15:00,-3.8670000000000186,2.6352362500000233,1,EXIT_PROFIT_TARGET_MET
2025-10-20 16:20:00,-3.8636000000000195,0.02082749999998157,1,EXIT_PROFIT_TARGET_MET
2025-10-20 16:25:00,-3.8675999999999817,1.7886512499998508,1,EXIT_PROFIT_TARGET_MET
2025-10-20 16:30:00,-3.880200000000002,0.8446250000000557,1,EXIT_PROFIT_TARGET_MET
2025-10-20 16:35:00,-3.8700000000000045,1.967913749999953,1,EXIT_PROFIT_TARGET_MET
2025-10-20 16:40:00,-3.8765999999999963,0.3438750000000965,1,EXIT_PROFIT_TARGET_MET
2025-10-20 16:45:00,-3.870400000000018,2.0917499999999745,1,EXIT_PROFIT_TARGET_MET
2025-10-20 16:50:00,-3.879000000000019,2.857514999999969,1,EXIT_PROFIT_TARGET_MET
2025-10-20 16:55:00,-3.878399999999999,0.3246724999999877,1,EXIT_PROFIT_TARGET_MET
2025-10-20 17:00:00,-3.8736000000000104,0.9501949999999759,1,EXIT_PROFIT_TARGET_MET
2025-10-20 17:05:00,-3.865799999999979,2.075837500000059,1,EXIT_PROFIT_TARGET_MET
2025-10-20 17:10:00,-3.8759999999999764,0.8587799999999426,1,EXIT_PROFIT_TARGET_MET
2025-10-20 17:15:00,-3.8810000000000286,0.2328181250000072,1,EXIT_PROFIT_TARGET_MET
2025-10-20 17:20:00,-3.877999999999986,0.008503515739441723,1,EXIT_PROFIT_TARGET_MET
2025-10-20 17:25:00,-3.8765999999999963,0.04508874999994816,1,EXIT_PROFIT_TARGET_MET
2025-10-20 17:30:00,-3.873199999999997,0.016138308105473342,1,EXIT_PROFIT_TARGET_MET
