Timestamp,Open,High,Low,Close,Volume
2023-01-09 08:00:00,1311.66,1311.71,1308.32,1308.36,677.4674
2023-01-09 08:15:00,1308.36,1309.64,1308.14,1309.28,743.8878
2023-01-09 08:30:00,1309.28,1311.22,1308.23,1311.13,1048.6013
2023-01-09 08:45:00,1311.13,1317.39,1309.42,1309.94,1077.0792
2023-01-09 09:00:00,1309.94,1312.74,1309.41,1312.34,922.7694
2023-01-09 09:15:00,1312.34,1315.46,1312.0,1314.87,637.2061
2023-01-09 09:30:00,1314.87,1323.01,1314.52,1319.7,820.6263
2023-01-09 09:45:00,1319.7,1320.19,1316.03,1317.16,588.7719
2023-01-09 10:00:00,1317.16,1318.68,1316.4,1318.36,647.5841
2023-01-09 10:15:00,1318.36,1326.5,1318.2,1323.09,809.0447
2023-01-09 10:30:00,1323.09,1327.07,1322.55,1324.19,751.8819
2023-01-09 10:45:00,1324.19,1325.0,1322.06,1322.76,673.8775
2023-01-09 11:00:00,1322.76,1324.22,1322.04,1322.04,719.6028
2023-01-09 11:15:00,1322.04,1323.21,1320.12,1323.21,760.7634
2023-01-09 11:30:00,1323.21,1323.65,1320.73,1321.0,824.5548
2023-01-09 11:45:00,1321.0,1321.78,1317.85,1318.29,775.4661
2023-01-09 12:00:00,1318.29,1320.12,1318.29,1320.12,490.0431
2023-01-09 12:15:00,1320.12,1322.37,1319.72,1319.72,483.4918
2023-01-09 12:30:00,1319.72,1320.4,1316.4,1318.32,471.9243
2023-01-09 12:45:00,1318.32,1320.0,1317.75,1319.98,361.5674
2023-01-09 13:00:00,1319.98,1321.38,1319.03,1320.99,664.3621
2023-01-09 13:15:00,1320.99,1322.19,1320.74,1321.58,749.0999
2023-01-09 13:30:00,1321.58,1325.34,1321.56,1323.38,763.4576
2023-01-09 13:45:00,1323.38,1324.48,1316.46,1319.56,1072.061
2023-01-09 14:00:00,1319.56,1321.5,1316.46,1320.77,656.2771
2023-01-09 14:15:00,1320.77,1324.1,1320.12,1322.98,656.0592
2023-01-09 14:30:00,1322.98,1327.08,1320.5,1324.66,1007.8186
2023-01-09 14:45:00,1324.66,1329.73,1324.62,1325.95,612.6491
2023-01-09 15:00:00,1325.95,1331.28,1325.1,1326.11,1167.4677
2023-01-09 15:15:00,1326.11,1327.68,1323.1,1324.62,868.2285
2023-01-09 15:30:00,1324.62,1331.31,1324.58,1331.31,1139.7439
2023-01-09 15:45:00,1331.31,1341.24,1331.26,1335.6,1529.4779
2023-01-09 16:00:00,1335.6,1341.39,1335.59,1340.16,1274.4903
2023-01-09 16:15:00,1340.16,1342.68,1336.73,1339.52,1099.6762
2023-01-09 16:30:00,1339.52,1344.0,1337.59,1338.63,1197.0603
2023-01-09 16:45:00,1338.63,1342.86,1336.89,1337.64,1141.601
2023-01-09 17:00:00,1337.64,1340.72,1336.41,1340.11,829.4601
2023-01-09 17:15:00,1340.11,1344.16,1339.38,1342.42,740.9769
2023-01-09 17:30:00,1342.42,1342.42,1338.07,1338.4,591.5561
2023-01-09 17:45:00,1338.4,1342.3,1337.17,1341.3,534.0906
2023-01-09 18:00:00,1341.3,1344.48,1340.57,1343.33,687.2518
2023-01-09 18:15:00,1343.33,1344.32,1339.58,1339.58,751.5215
