start_time,end_time,duration_in_steps,final_pnl,max_drawdown,balancing_attempts,exit_status,reversal_attempted
2023-06-24 21:00:00,2023-06-25 00:15:00,13,-1426.0028834644222,1384.3899229295969,0,EXIT_STOP_LOSS,False
2023-06-25 00:30:00,2023-06-25 05:00:00,18,4.46058211296247,54.881994365781,1,EXIT_PROFIT_TARGET_MET,True
2023-06-25 05:15:00,2023-07-05 05:45:00,163,88.6701021173269,241.89324607127332,1,EXIT_PROFIT_TARGET_MET,True
2023-07-05 06:00:00,2023-07-06 21:15:00,157,110.77710603728434,104.36250000000015,1,EXIT_PROFIT_TARGET_MET,True
2023-07-06 21:30:00,2023-07-07 02:00:00,18,-465.45159409465407,461.26249999997424,0,EXIT_STOP_LOSS,False
2023-07-07 02:15:00,2023-08-05 11:15:00,423,75.99195945477135,134.6786549999997,1,EXIT_PROFIT_TARGET_MET,True
2023-08-05 11:30:00,2023-08-16 21:15:00,296,-436.19185369734305,451.8661035156359,0,EXIT_STOP_LOSS,False
2023-08-16 21:30:00,2023-08-17 02:45:00,21,1.6221639421692657,17.612272923844756,1,EXIT_PROFIT_TARGET_MET,True
2023-08-17 03:00:00,2023-08-17 15:30:00,50,77.67200693238692,10.677419999999643,1,EXIT_PROFIT_TARGET_MET,True
2023-08-17 15:45:00,2023-08-17 18:30:00,11,3.070026355462403,37.2216187500004,1,EXIT_PROFIT_TARGET_MET,True
2023-08-17 18:45:00,2023-08-17 21:00:00,9,19.327499778248693,32.705421589814705,1,EXIT_PROFIT_TARGET_MET,True
2023-08-17 21:15:00,2023-08-17 21:30:00,1,207.22794235225967,0.0,0,EXIT_PROFIT_TARGET_MET,False
2023-08-17 21:45:00,2023-08-28 05:15:00,191,0.931497274785329,19.799999999999898,1,EXIT_PROFIT_TARGET_MET,True
2023-08-28 05:30:00,2023-09-05 16:30:00,13,-1024.673253159386,984.4202812499567,0,EXIT_STOP_LOSS,False
2023-09-05 16:45:00,2023-09-05 20:30:00,15,4.006013757508811,14.01848999999794,1,EXIT_PROFIT_TARGET_MET,True
2023-09-05 20:45:00,2023-09-06 17:00:00,81,27.318514848971915,28.865935966391305,1,EXIT_PROFIT_TARGET_MET,True
2023-09-06 17:15:00,2023-09-17 20:45:00,271,10.647260079009868,25.05000000000024,1,EXIT_PROFIT_TARGET_MET,True
2023-09-17 21:00:00,2023-09-26 12:00:00,29,4.609874358870911,72.60000000000005,1,EXIT_PROFIT_TARGET_MET,True
2023-09-26 12:15:00,2023-09-27 14:30:00,105,16.341602359078138,37.25000000000023,1,EXIT_PROFIT_TARGET_MET,True
2023-09-27 14:45:00,2023-09-28 10:30:00,79,60.838316897706335,22.361430000000382,1,EXIT_PROFIT_TARGET_MET,True
2023-09-28 10:45:00,2023-10-08 11:30:00,164,45.24528768740964,57.80625000000029,1,EXIT_PROFIT_TARGET_MET,True
2023-10-08 11:45:00,2023-10-17 07:45:00,49,8.517384632460505,99.00000000000034,1,EXIT_PROFIT_TARGET_MET,True
2023-10-17 08:00:00,2023-10-17 12:45:00,19,11.84453808530293,13.31469749999917,1,EXIT_PROFIT_TARGET_MET,True
2023-10-17 13:00:00,2023-10-17 15:45:00,11,-4.642448096495002,8.580836246802193,1,EXIT_SPREAD_TARGET_MET,True
2023-10-17 16:00:00,2023-10-17 19:30:00,14,-456.7494142787121,418.2235285156293,0,EXIT_STOP_LOSS,False
2023-10-17 19:45:00,2023-10-27 17:45:00,153,260.307232915398,10.636961417149564,1,EXIT_PROFIT_TARGET_MET,True
2023-10-27 18:00:00,2023-10-27 20:45:00,11,5.4447609795101926,30.26529749999952,1,EXIT_PROFIT_TARGET_MET,True
2023-10-27 21:00:00,2023-10-29 13:15:00,161,2.0021287827916012,56.8312499999999,1,EXIT_PROFIT_TARGET_MET,True
2023-10-29 13:30:00,2023-11-07 04:45:00,30,-547.0191858376826,525.1865611328185,0,EXIT_STOP_LOSS,False
2023-11-07 05:00:00,2023-11-07 18:45:00,55,7.787290661833595,72.26192171294642,1,EXIT_PROFIT_TARGET_MET,True
2023-11-07 19:00:00,2023-11-09 02:15:00,125,-672.9400644924667,847.1679687499957,0,EXIT_STOP_LOSS,False
2023-11-09 02:30:00,2023-11-17 12:45:00,10,24.60208823181773,51.39290906476802,1,EXIT_PROFIT_TARGET_MET,True
2023-11-17 13:00:00,2023-11-27 22:45:00,200,10.340862982411636,190.8937499999999,1,EXIT_PROFIT_TARGET_MET,True
2023-11-27 23:00:00,2023-11-28 03:45:00,19,0.14680493393399274,25.487320195775283,1,EXIT_PROFIT_TARGET_MET,True
2023-11-28 04:00:00,2023-11-28 16:30:00,50,167.64556103618042,28.032200468745856,0,EXIT_PROFIT_TARGET_MET,False
2023-11-28 16:45:00,2023-11-28 19:30:00,11,1.8490931070232364,9.114122603661485,1,EXIT_PROFIT_TARGET_MET,True
2023-11-28 19:45:00,2023-12-08 08:30:00,116,308.3567236524041,9.886327500000334,1,EXIT_PROFIT_TARGET_MET,False
2023-12-08 08:45:00,2023-12-08 11:00:00,9,0.9670628714371787,1.8587844894534555,1,EXIT_PROFIT_TARGET_MET,True
2023-12-08 11:15:00,2023-12-08 14:30:00,13,22.852207006155822,41.23519707259845,1,EXIT_PROFIT_TARGET_MET,True
2023-12-08 14:45:00,2023-12-18 17:45:00,173,-736.3796944092785,889.4625000000001,1,EXIT_REVERSAL_STOP_LOSS,True
2023-12-18 18:00:00,2023-12-19 16:30:00,90,4.614521478568463,196.9156413915823,1,EXIT_PROFIT_TARGET_MET,True
2023-12-19 16:45:00,2023-12-20 19:30:00,107,38.01357859673146,106.80000000000007,1,EXIT_PROFIT_TARGET_MET,True
2023-12-29 03:30:00,2023-12-29 05:45:00,9,2.6508754434092907,29.26491749999809,1,EXIT_PROFIT_TARGET_MET,True
2023-12-29 06:00:00,2023-12-29 09:15:00,13,11.550552412613229,67.18337059559815,1,EXIT_PROFIT_TARGET_MET,True
2023-12-29 09:30:00,2024-01-08 19:15:00,200,283.31477217552106,429.5625000000007,1,EXIT_PROFIT_TARGET_MET,True
2024-01-08 19:30:00,2024-01-09 13:15:00,71,106.62286245948309,46.376434511668094,1,EXIT_PROFIT_TARGET_MET,True
2024-01-09 13:30:00,2024-01-09 23:30:00,40,136.790321296713,82.50414258428691,1,EXIT_PROFIT_TARGET_MET,True
2024-01-09 23:45:00,2024-01-10 05:15:00,22,1.886011167413244,37.05927841035077,1,EXIT_PROFIT_TARGET_MET,True
2024-01-10 05:30:00,2024-01-18 23:15:00,40,24.52273146866787,82.5,1,EXIT_PROFIT_TARGET_MET,False
2024-01-18 23:30:00,2024-01-19 20:00:00,82,33.661061219802946,99.19999999999959,0,EXIT_PROFIT_TARGET_MET,False
2024-01-19 20:15:00,2024-01-29 12:30:00,130,279.8858517018555,415.4302322265021,0,EXIT_PROFIT_TARGET_MET,False
2024-01-29 12:45:00,2024-01-31 00:15:00,142,148.77999780175486,82.29375000000061,1,EXIT_PROFIT_TARGET_MET,True
2024-01-31 00:30:00,2024-02-09 03:15:00,76,31.627888102734403,489.4125000000008,1,EXIT_PROFIT_TARGET_MET,True
2024-02-09 03:30:00,2024-02-09 12:15:00,35,47.4115977190246,18.315000000000055,1,EXIT_PROFIT_TARGET_MET,False
2024-02-09 12:30:00,2024-02-19 04:30:00,129,1367.995393812522,161.39999999999986,1,EXIT_PROFIT_TARGET_MET,True
2024-02-19 04:45:00,2024-02-19 09:45:00,20,2.387948601609935,40.191434999997796,1,EXIT_PROFIT_TARGET_MET,True
2024-02-19 10:00:00,2024-02-19 16:30:00,26,44.05964104300267,52.51989215170482,1,EXIT_PROFIT_TARGET_MET,True
2024-02-19 16:45:00,2024-02-19 22:00:00,21,48.42537387280231,55.88148939241307,1,EXIT_PROFIT_TARGET_MET,True
2024-02-19 22:15:00,2024-02-20 23:00:00,99,94.5236987677248,291.56094749999806,1,EXIT_PROFIT_TARGET_MET,True
2024-02-20 23:15:00,2024-02-29 14:00:00,28,1571.7858552367454,160.22767124999814,1,EXIT_PROFIT_TARGET_MET,False
2024-02-29 14:15:00,2024-02-29 16:45:00,10,-690.1455177516125,613.9718587499763,0,EXIT_STOP_LOSS,False
2024-02-29 17:00:00,2024-03-10 23:45:00,188,-936.9804833635394,1084.2749999999996,1,EXIT_REVERSAL_STOP_LOSS,True
2024-03-11 00:00:00,2024-03-11 01:45:00,7,32.07315614004358,75.36789312499985,0,EXIT_PROFIT_TARGET_MET,False
2024-03-11 02:00:00,2024-03-11 06:45:00,19,117.73058526381988,56.05509765015739,1,EXIT_PROFIT_TARGET_MET,True
2024-03-11 07:00:00,2024-03-11 08:45:00,7,7.470672643504486,5.852486196011171,1,EXIT_PROFIT_TARGET_MET,True
2024-03-11 09:00:00,2024-03-11 11:30:00,10,52.336568151325764,6.325147500000867,1,EXIT_PROFIT_TARGET_MET,True
2024-03-11 11:45:00,2024-03-21 09:30:00,152,-2061.476657166631,2060.1375,1,EXIT_REVERSAL_STOP_LOSS,True
2024-03-21 09:45:00,2024-03-21 13:30:00,15,4.163829974187365,13.611847499999385,1,EXIT_PROFIT_TARGET_MET,True
2024-03-21 13:45:00,2024-03-21 15:00:00,5,24.794185405252733,40.577534999999216,1,EXIT_PROFIT_TARGET_MET,True
2024-03-21 15:15:00,2024-03-21 18:00:00,11,1583.471009075055,171.9774375000061,0,EXIT_PROFIT_TARGET_MET,False
2024-03-21 18:15:00,2024-03-22 14:30:00,81,42.59245020532546,364.7437500000004,1,EXIT_PROFIT_TARGET_MET,True
2024-03-22 14:45:00,2024-03-22 21:30:00,27,49.579881257120064,93.34063754268868,1,EXIT_PROFIT_TARGET_MET,True
2024-03-22 21:45:00,2024-04-01 17:45:00,145,12.38922689845964,131.71874999999994,0,EXIT_PROFIT_TARGET_MET,False
2024-04-01 18:00:00,2024-04-02 05:15:00,45,11.885850004902068,301.55624999999986,1,EXIT_PROFIT_TARGET_MET,True
2024-04-02 05:30:00,2024-04-02 10:00:00,18,16.78878425992764,93.65624999999966,1,EXIT_PROFIT_TARGET_MET,True
2024-04-02 10:15:00,2024-04-02 12:45:00,10,14.698569563678916,45.39645122077445,1,EXIT_PROFIT_TARGET_MET,True
2024-04-02 13:00:00,2024-04-02 15:45:00,11,3.566620142087231,47.1875,1,EXIT_PROFIT_TARGET_MET,True
2024-04-02 16:00:00,2024-04-11 08:30:00,35,121.55396336015542,24.998578749999524,0,EXIT_PROFIT_TARGET_MET,False
2024-04-11 08:45:00,2024-04-12 18:30:00,135,75.49911659807208,291.1685699999989,1,EXIT_PROFIT_TARGET_MET,True
2024-04-12 18:45:00,2024-04-12 21:30:00,11,10.173435200753715,153.33233667349617,1,EXIT_PROFIT_TARGET_MET,True
2024-04-12 21:45:00,2024-04-13 01:30:00,15,71.72964796878261,61.51181109631608,1,EXIT_PROFIT_TARGET_MET,True
2024-04-13 01:45:00,2024-04-13 06:30:00,19,-200.21265213319907,43.264027500000566,1,ACTION_DEFENSIVE_AVG_LONG,False
