timestamp,initial_price,initial_atr,baseline_pnl,strategy_pnl,pnl_improvement,label,final_status
2025-01-01 09:05:00,3357.51,2.5843176460139965,67.15020000000004,67.15020000000004,0.0,-1,NO_ACTION_PROFITABLE
2025-01-01 09:10:00,3357.51,2.399723528441568,67.15020000000004,67.15020000000004,0.0,-1,NO_ACTION_PROFITABLE
2025-01-01 09:15:00,3355.73,3.1411718478386135,67.11459999999988,67.11459999999988,0.0,-1,NO_ACTION_PROFITABLE
2025-01-01 09:20:00,3356.18,3.5646595729929773,67.1235999999999,67.1235999999999,0.0,-1,NO_ACTION_PROFITABLE
2025-01-01 09:25:00,3356.18,3.5793267463506204,67.1235999999999,67.1235999999999,0.0,-1,NO_ACTION_PROFITABLE
2025-01-01 09:30:00,3350.45,3.323660550182719,67.00900000000001,67.00900000000001,0.0,-1,NO_ACTION_PROFITABLE
2025-01-01 09:35:00,3352.0,3.3369705108839693,67.03999999999996,67.03999999999996,0.0,-1,NO_ACTION_PROFITABLE
2025-01-01 09:40:00,3352.0,3.2250440458208276,67.03999999999996,67.03999999999996,0.0,-1,NO_ACTION_PROFITABLE
2025-01-01 09:45:00,3348.73,3.0025408996907776,66.97460000000046,66.97460000000046,0.0,-1,NO_ACTION_PROFITABLE
2025-01-01 09:50:00,3343.28,3.3359308354271233,66.86560000000009,66.86560000000009,0.0,-1,NO_ACTION_PROFITABLE
2025-01-01 09:55:00,3345.41,3.196935775753748,66.90819999999985,66.90819999999985,0.0,-1,NO_ACTION_PROFITABLE
2025-01-01 10:00:00,3349.27,3.2871546489141976,66.98540000000048,66.98540000000048,0.0,-1,NO_ACTION_PROFITABLE
2025-01-01 10:05:00,3349.27,3.144500745420324,66.98540000000048,66.98540000000048,0.0,-1,NO_ACTION_PROFITABLE
2025-01-01 10:10:00,3351.26,3.3656078350331424,67.02520000000004,67.02520000000004,0.0,-1,NO_ACTION_PROFITABLE
2025-01-01 10:15:00,3351.26,3.125207275387918,67.02520000000004,67.02520000000004,0.0,-1,NO_ACTION_PROFITABLE
2025-01-01 10:20:00,3348.09,3.0326924700030613,66.96180000000004,66.96180000000004,0.0,-1,NO_ACTION_PROFITABLE
2025-01-01 10:25:00,3348.09,2.816071579288557,66.96180000000004,66.96180000000004,0.0,-1,NO_ACTION_PROFITABLE
2025-01-01 10:30:00,3350.97,2.6149236093393746,67.01940000000013,67.01940000000013,0.0,-1,NO_ACTION_PROFITABLE
2025-01-01 10:35:00,3352.76,2.5538576372437207,67.05519999999979,67.05519999999979,0.0,-1,NO_ACTION_PROFITABLE
2025-01-01 10:40:00,3352.76,2.371439234583455,67.05519999999979,67.05519999999979,0.0,-1,NO_ACTION_PROFITABLE
2025-01-01 10:45:00,3352.76,2.4670507178274965,67.05519999999979,67.05519999999979,0.0,-1,NO_ACTION_PROFITABLE
2025-01-01 10:50:00,3357.01,2.290832809411247,67.14019999999982,67.14019999999982,0.0,-1,NO_ACTION_PROFITABLE
2025-01-01 10:55:00,3360.79,2.2914876087389957,67.21579999999994,67.21579999999994,0.0,-1,NO_ACTION_PROFITABLE
2025-01-01 11:00:00,3360.63,2.127809922400496,67.21259999999984,67.21259999999984,0.0,-1,NO_ACTION_PROFITABLE
2025-01-01 11:05:00,3358.72,2.0629663565147647,67.17439999999988,67.17439999999988,0.0,-1,NO_ACTION_PROFITABLE
2025-01-01 11:10:00,3358.72,1.91561161676371,67.17439999999988,67.17439999999988,0.0,-1,NO_ACTION_PROFITABLE
2025-01-01 11:15:00,3357.0,2.0744965012805787,67.14000000000033,67.14000000000033,0.0,-1,NO_ACTION_PROFITABLE
2025-01-01 11:20:00,3357.0,1.9406038940462387,67.14000000000033,67.14000000000033,0.0,-1,NO_ACTION_PROFITABLE
2025-01-01 11:25:00,3354.68,1.8019893301857932,67.09360000000015,67.09360000000015,0.0,-1,NO_ACTION_PROFITABLE
2025-01-01 11:30:00,3354.68,1.6732758066010938,67.09360000000015,67.09360000000015,0.0,-1,NO_ACTION_PROFITABLE
2025-01-01 11:35:00,3354.68,1.8858989632724508,67.09360000000015,67.09360000000015,0.0,-1,NO_ACTION_PROFITABLE
2025-01-01 11:40:00,3354.68,2.273334751610129,67.09360000000015,67.09360000000015,0.0,-1,NO_ACTION_PROFITABLE
2025-01-01 11:45:00,3354.68,2.6152394122094016,67.09360000000015,67.09360000000015,0.0,-1,NO_ACTION_PROFITABLE
2025-01-01 11:50:00,3354.68,3.003436597051568,67.09360000000015,67.09360000000015,0.0,-1,NO_ACTION_PROFITABLE
2025-01-01 11:55:00,3354.68,2.788905411547885,67.09360000000015,67.09360000000015,0.0,-1,NO_ACTION_PROFITABLE
2025-01-01 12:00:00,3354.68,2.5896978821516075,67.09360000000015,67.09360000000015,0.0,-1,NO_ACTION_PROFITABLE
2025-01-01 12:05:00,3354.68,2.4047194619979213,67.09360000000015,67.09360000000015,0.0,-1,NO_ACTION_PROFITABLE
2025-01-01 12:10:00,3349.48,2.232953786140927,66.98959999999988,66.98959999999988,0.0,-1,NO_ACTION_PROFITABLE
2025-01-01 12:15:00,3345.46,2.073457087130861,66.90920000000006,66.90920000000006,0.0,-1,NO_ACTION_PROFITABLE
2025-01-01 12:20:00,3343.34,2.531067295192911,66.86679999999978,66.86679999999978,0.0,-1,NO_ACTION_PROFITABLE
2025-01-01 12:25:00,3347.1,2.4824196312505538,66.94200000000001,66.94200000000001,0.0,-1,NO_ACTION_PROFITABLE
2025-01-01 12:30:00,3343.34,2.6608182290183726,66.86679999999978,66.86679999999978,0.0,-1,NO_ACTION_PROFITABLE
2025-01-01 12:35:00,3345.38,2.8321883555170566,66.90760000000046,66.90760000000046,0.0,-1,NO_ACTION_PROFITABLE
2025-01-01 12:40:00,3346.2,2.8827463301229788,66.92399999999998,66.92399999999998,0.0,-1,NO_ACTION_PROFITABLE
2025-01-01 12:45:00,3344.97,2.6768358779713375,66.89940000000024,66.89940000000024,0.0,-1,NO_ACTION_PROFITABLE
2025-01-01 12:50:00,3344.24,2.4856333152590993,66.88479999999981,66.88479999999981,0.0,-1,NO_ACTION_PROFITABLE
2025-01-01 12:55:00,3341.31,2.4759452213120143,66.82620000000043,66.82620000000043,0.0,-1,NO_ACTION_PROFITABLE
2025-01-01 13:00:00,3345.0,2.655520562646855,66.89999999999964,66.89999999999964,0.0,-1,NO_ACTION_PROFITABLE
2025-01-01 13:05:00,3345.0,2.5636976653149293,66.89999999999964,66.89999999999964,0.0,-1,NO_ACTION_PROFITABLE
2025-01-01 13:10:00,3345.09,2.38057640350672,66.90179999999964,66.90179999999964,0.0,-1,NO_ACTION_PROFITABLE
2025-01-01 13:15:00,3345.87,3.4176780889705323,66.91740000000027,66.91740000000027,0.0,-1,NO_ACTION_PROFITABLE
2025-01-01 13:20:00,3345.87,3.4785582254726357,66.91740000000027,66.91740000000027,0.0,-1,NO_ACTION_PROFITABLE
2025-01-01 13:25:00,3345.87,3.230089780796019,66.91740000000027,66.91740000000027,0.0,-1,NO_ACTION_PROFITABLE
2025-01-01 13:30:00,3347.84,2.999369082167732,66.95679999999993,66.95679999999993,0.0,-1,NO_ACTION_PROFITABLE
2025-01-01 13:35:00,3347.84,2.9965570048700396,66.95679999999993,66.95679999999993,0.0,-1,NO_ACTION_PROFITABLE
2025-01-01 13:40:00,3345.0,2.782517218807894,66.89999999999964,66.89999999999964,0.0,-1,NO_ACTION_PROFITABLE
2025-01-01 13:45:00,3348.35,2.5837659888930444,66.96699999999964,66.96699999999964,0.0,-1,NO_ACTION_PROFITABLE
2025-01-01 13:50:00,3348.35,2.672068418257806,66.96699999999964,66.96699999999964,0.0,-1,NO_ACTION_PROFITABLE
2025-01-01 13:55:00,3345.92,2.636920674096555,66.91840000000047,66.91840000000047,0.0,-1,NO_ACTION_PROFITABLE
2025-01-01 14:00:00,3345.0,3.2757120545182246,66.89999999999964,66.89999999999964,0.0,-1,NO_ACTION_PROFITABLE
2025-01-01 14:05:00,3340.0,3.7738754791954943,66.80000000000018,66.80000000000018,0.0,-1,NO_ACTION_PROFITABLE
2025-01-01 14:10:00,3340.0,3.504312944967245,66.80000000000018,66.80000000000018,0.0,-1,NO_ACTION_PROFITABLE
2025-01-01 14:15:00,3342.03,3.622576306041035,66.84060000000045,66.84060000000045,0.0,-1,NO_ACTION_PROFITABLE
2025-01-01 14:20:00,3342.78,3.480249427038112,66.85559999999987,66.85559999999987,0.0,-1,NO_ACTION_PROFITABLE
2025-01-01 14:25:00,3341.75,3.6630887536782444,66.83500000000004,66.83500000000004,0.0,-1,NO_ACTION_PROFITABLE
2025-01-01 14:30:00,3341.75,4.103582414129793,66.83500000000004,66.83500000000004,0.0,-1,NO_ACTION_PROFITABLE
2025-01-01 14:35:00,3339.51,4.571183670263386,66.79020000000037,66.79020000000037,0.0,-1,NO_ACTION_PROFITABLE
2025-01-01 14:40:00,3343.53,4.244670550958858,66.8706000000002,66.8706000000002,0.0,-1,NO_ACTION_PROFITABLE
2025-01-01 14:45:00,3343.53,4.585051225890352,66.8706000000002,66.8706000000002,0.0,-1,NO_ACTION_PROFITABLE
2025-01-01 14:50:00,3344.78,4.626833281183903,66.89559999999983,66.89559999999983,0.0,-1,NO_ACTION_PROFITABLE
2025-01-01 14:55:00,3345.01,4.412059475385078,66.90020000000004,66.90020000000004,0.0,-1,NO_ACTION_PROFITABLE
2025-01-01 15:00:00,3345.01,4.34548379857186,66.90020000000004,66.90020000000004,0.0,-1,NO_ACTION_PROFITABLE
2025-01-01 15:05:00,3340.0,4.2150920986738685,66.80000000000018,66.80000000000018,0.0,-1,NO_ACTION_PROFITABLE
2025-01-01 15:10:00,3340.0,4.7761569487686035,66.80000000000018,66.80000000000018,0.0,-1,NO_ACTION_PROFITABLE
2025-01-01 15:15:00,3344.56,4.822860023856549,66.89120000000003,66.89120000000003,0.0,-1,NO_ACTION_PROFITABLE
2025-01-01 15:20:00,3342.92,4.789084307866822,66.85840000000007,66.85840000000007,0.0,-1,NO_ACTION_PROFITABLE
2025-01-01 15:25:00,3342.92,4.819149714447766,66.85840000000007,66.85840000000007,0.0,-1,NO_ACTION_PROFITABLE
2025-01-01 15:30:00,3340.07,4.7199247348443425,66.80140000000029,66.80140000000029,0.0,-1,NO_ACTION_PROFITABLE
2025-01-01 15:35:00,3343.92,4.382787253784032,66.87840000000051,66.87840000000051,0.0,-1,NO_ACTION_PROFITABLE
2025-01-01 15:40:00,3344.38,4.098302449942323,66.88760000000002,66.88760000000002,0.0,-1,NO_ACTION_PROFITABLE
2025-01-01 15:45:00,3344.32,4.51056656066072,66.88640000000032,66.88640000000032,0.0,-1,NO_ACTION_PROFITABLE
2025-01-01 15:50:00,3344.7,4.389811806327791,66.89400000000023,66.89400000000023,0.0,-1,NO_ACTION_PROFITABLE
2025-01-01 15:55:00,3348.2,4.168396677304375,66.96399999999994,66.96399999999994,0.0,-1,NO_ACTION_PROFITABLE
