start_time,end_time,duration_in_steps,final_pnl,max_drawdown,balancing_attempts,exit_status,reversal_attempted
2025-02-01 10:45:00,2025-02-01 15:05:00,52,0.08409536852457222,54.91874999999993,1,EXIT_PROFIT_TARGET_MET,True
2025-02-01 15:10:00,2025-02-01 20:15:00,61,-11.794544089396197,17.824999999999818,1,EXIT_SPREAD_TARGET_MET,True
2025-02-01 20:20:00,2025-02-01 21:45:00,17,2.5559316410895008,25.0032645121737,1,EXIT_PROFIT_TARGET_MET,True
2025-02-01 21:50:00,2025-02-02 00:05:00,27,8.508628803267243,26.095721670850537,1,EXIT_PROFIT_TARGET_MET,True
2025-02-02 00:10:00,2025-07-16 17:50:00,47444,-664.6168175971936,594.737904091798,0,EXIT_STOP_LOSS,False
2025-07-16 17:55:00,2025-07-16 19:20:00,17,1.0690379151411662,12.785985056022469,1,EXIT_PROFIT_TARGET_MET,True
2025-07-16 19:25:00,2025-07-16 20:45:00,16,20.352143457664965,35.028490733403146,1,EXIT_PROFIT_TARGET_MET,True
2025-07-16 20:50:00,2025-07-17 01:30:00,56,21.1567486824664,34.229999999999905,1,EXIT_PROFIT_TARGET_MET,True
2025-07-17 01:35:00,2025-07-17 06:20:00,57,110.05965467798688,73.7062499999999,1,EXIT_PROFIT_TARGET_MET,True
2025-07-17 06:25:00,2025-07-17 07:40:00,15,0.6048399558110304,31.660954406613882,1,EXIT_PROFIT_TARGET_MET,True
2025-07-17 07:45:00,2025-07-17 21:00:00,159,4.323406085832119,715.046484375001,0,EXIT_PROFIT_TARGET_MET,False
2025-07-17 21:05:00,2025-07-17 22:20:00,15,2.261193798052659,31.737231772833354,1,EXIT_PROFIT_TARGET_MET,True
2025-07-17 22:25:00,2025-07-18 01:25:00,36,0.5661974713567588,126.09375,1,EXIT_PROFIT_TARGET_MET,True
2025-07-18 01:30:00,2025-07-18 14:05:00,151,3.4841550840720856,42.430000000000064,1,EXIT_PROFIT_TARGET_MET,True
2025-07-18 14:10:00,2025-07-20 11:45:00,547,28.547997867709,93.82240500000012,1,EXIT_PROFIT_TARGET_MET,True
2025-07-20 11:50:00,2025-07-20 14:05:00,27,4.006212115229289,18.243750000000034,1,EXIT_PROFIT_TARGET_MET,True
2025-07-20 14:10:00,2025-07-21 13:05:00,275,1.288390625737593,107.81226562500035,0,EXIT_PROFIT_TARGET_MET,False
2025-07-21 13:10:00,2025-07-22 01:10:00,144,7.138079588512255,35.72708755182083,1,EXIT_PROFIT_TARGET_MET,True
2025-07-22 01:15:00,2025-07-22 05:05:00,46,3.722038977320153,47.883332143623534,1,EXIT_PROFIT_TARGET_MET,True
2025-07-22 05:10:00,2025-07-22 14:30:00,112,0.6926917726818829,45.15978148787195,1,EXIT_PROFIT_TARGET_MET,True
2025-07-22 14:35:00,2025-07-22 15:35:00,12,9.677281841937656,20.410819481459953,1,EXIT_PROFIT_TARGET_MET,True
2025-07-22 15:40:00,2025-07-22 17:15:00,19,22.23206921786516,32.637832126511796,1,EXIT_PROFIT_TARGET_MET,True
2025-07-22 17:20:00,2025-07-22 18:30:00,14,10.669668769423822,19.760813750000466,1,EXIT_PROFIT_TARGET_MET,True
2025-07-22 18:35:00,2025-07-23 03:25:00,106,0.44218105859306434,138.2624999999996,1,EXIT_PROFIT_TARGET_MET,True
2025-07-23 03:30:00,2025-07-23 13:05:00,115,6.4115965725140995,66.67500000000007,1,EXIT_PROFIT_TARGET_MET,True
2025-07-23 13:10:00,2025-07-23 14:05:00,11,2.494065876699551,17.584406461313336,1,EXIT_PROFIT_TARGET_MET,True
2025-07-23 14:10:00,2025-07-23 15:20:00,14,4.522762896367908,19.896358749999763,1,EXIT_PROFIT_TARGET_MET,True
2025-07-23 15:25:00,2025-07-23 17:20:00,23,29.511271152202653,17.526687499999753,1,EXIT_PROFIT_TARGET_MET,True
2025-07-23 17:25:00,2025-07-23 18:35:00,14,8.219629501767486,9.127202499999271,1,EXIT_PROFIT_TARGET_MET,True
2025-07-23 18:40:00,2025-07-23 21:40:00,36,1.7927079355933415,14.559999999999945,1,EXIT_PROFIT_TARGET_MET,True
2025-07-23 21:45:00,2025-07-25 02:45:00,348,34.18321642020214,432.10335937500054,0,EXIT_PROFIT_TARGET_MET,False
2025-07-25 02:50:00,2025-07-25 04:30:00,20,14.043143253245034,20.625066069368813,1,EXIT_PROFIT_TARGET_MET,True
2025-07-25 04:35:00,2025-08-01 08:30:00,2063,-23.7254694252357,198.45264199218644,0,EXIT_SPREAD_TARGET_MET,False
2025-08-01 08:35:00,2025-08-01 18:25:00,118,5.909291142950906,40.86500000000001,1,EXIT_PROFIT_TARGET_MET,True
2025-08-01 18:30:00,2025-08-06 12:15:00,1365,20.9039015788819,157.0852332421884,0,EXIT_PROFIT_TARGET_MET,False
2025-08-06 12:20:00,2025-08-06 13:50:00,18,1.7587672458357133,29.962500000000034,1,EXIT_PROFIT_TARGET_MET,True
2025-08-06 13:55:00,2025-08-06 15:50:00,23,2.8851617198546364,47.65893687656245,1,EXIT_PROFIT_TARGET_MET,True
2025-08-06 15:55:00,2025-08-06 17:05:00,14,7.823263029145835,10.955924999998501,1,EXIT_PROFIT_TARGET_MET,True
2025-08-06 17:10:00,2025-10-31 12:25:00,24711,-97.33261341630151,162.88272812499974,0,NO_VALID_ACTION_DEFENSIVE_AVG,False
