Timestamp,bb_width,atr_normalized,adx,volatility,volatility_roc,label
2025-01-01 02:20:00,0.7134494163591694,0.0016105426936279857,22.862757535412065,0.001349006310496353,-0.23479038296932697,0
2025-01-01 02:25:00,0.7348825225108929,0.001573800055039824,23.937552357149155,0.0012905755543681644,-0.3033958216645325,0
2025-01-01 02:30:00,0.7203426900946495,0.0015513815316358258,24.650565920496266,0.0011794019240978777,-0.3787271400913016,0
2025-01-01 02:35:00,0.5138164346138611,0.0015270857459064736,25.3126499436043,0.0011802431797778442,-0.37869899093709103,0
2025-01-01 02:40:00,0.4930500185677803,0.0015778954537415337,24.95224353039656,0.0011857091354585483,-0.3522937913611325,0
2025-01-01 02:45:00,0.4707347395038182,0.0015834867461959662,24.458378234144668,0.0011929722203603988,-0.34832625409240714,0
2025-01-01 02:50:00,0.470995390662071,0.0015753422780195804,23.834045778821956,0.001151011351695996,-0.39879980412242977,0
2025-01-01 02:55:00,0.5329777643416629,0.001591945249630553,22.166377718620495,0.0011495629095985354,-0.3982176844678387,0
2025-01-01 03:00:00,0.5610862109433492,0.0015066162712870745,20.61782880557628,0.0009094448569930785,-0.5510418726757678,0
2025-01-01 03:05:00,0.5802769041500431,0.0015512656963093511,20.537743742112376,0.0009176838126469861,-0.5468634470671149,0
2025-01-01 03:10:00,0.5769484122783006,0.0014640752968980326,20.463379040324465,0.0009227242574214275,-0.5004936525946193,0
2025-01-01 03:15:00,0.5668852185898182,0.00138216402312903,20.58208362577518,0.0009320414044323936,-0.414938597974861,0
2025-01-01 03:20:00,0.574592833974914,0.0014553642909210505,21.862362339435126,0.0010815603936504227,-0.13844635493130086,0
2025-01-01 03:25:00,0.563487296642688,0.0014523658105500999,21.849807101412456,0.001076103018259955,-0.175623357777125,0
2025-01-01 03:30:00,0.5547278780696735,0.001353728460383907,21.83814866610569,0.0010416904874137347,-0.22780903298335553,0
2025-01-01 03:35:00,0.548384023754897,0.0013374216087162346,22.3725275710092,0.001044386929169279,-0.190758785385032,0
2025-01-01 03:40:00,0.5377606793558554,0.0012671984078858848,22.953224202025755,0.0010444093332211725,-0.11445851335197776,0
2025-01-01 03:45:00,0.5307103618428308,0.001296642497347465,22.46424045067215,0.0010475657356620867,-0.11241534489589788,0
2025-01-01 03:50:00,0.5465908566475319,0.0013343666023885048,22.205732700761562,0.0010288494596833115,-0.13229186744401245,0
2025-01-01 03:55:00,0.5465908566475319,0.0012390547022178972,21.965689790130302,0.0010227411911004195,-0.14269488120063034,0
2025-01-01 04:00:00,0.5459372989409148,0.0012635992844465174,20.489121870062235,0.000995450301237742,-0.13515162142322712,0
2025-01-01 04:05:00,0.5301713467577234,0.0011733421927003376,19.11802308714189,0.0009002456547559567,-0.21688004437238528,0
2025-01-01 04:10:00,0.5301738207835792,0.0011808231465901596,18.679870669121037,0.0009434171869697609,0.03735501907065153,0
2025-01-01 04:15:00,0.5255161032551663,0.0011730683808851916,18.273014852387387,0.0009520652575596572,0.0374654586240335,0
2025-01-01 04:20:00,0.5339706833312713,0.0010893010003948241,17.89522016542043,0.00095334790703922,0.03318830015737406,0
2025-01-01 04:25:00,0.5444992376991519,0.001011493786080908,17.544410813236823,0.0009541739613756646,0.023746323755595045,0
2025-01-01 04:30:00,0.5454803809206472,0.0009553124049309063,17.388519182277967,0.0007207265510776132,-0.33362338773791733,0
2025-01-01 04:35:00,0.4907360803234443,0.0008870758045786989,17.243762667816174,0.0005851461932153651,-0.45623589629779215,0
2025-01-01 04:40:00,0.4744713796127201,0.0009225715429953891,18.096053917134764,0.0006714928551419002,-0.3553816001439598,0
2025-01-01 04:45:00,0.4493730258391919,0.0008566963898274018,18.887467220073454,0.0006227218244098836,-0.4037441421205781,0
2025-01-01 04:50:00,0.39163144039841385,0.0008718595830488386,18.421051590404993,0.0007036022860319655,-0.32631558944239636,0
2025-01-01 04:55:00,0.33058328038744217,0.0008096764600134013,17.98899178934972,0.0007014512928832572,-0.33039878166698233,0
2025-01-01 05:00:00,0.33489048533018073,0.0007558735650196215,17.63624071754219,0.0006959909067065338,-0.32352503064854043,0
2025-01-01 05:05:00,0.3300520205391951,0.0007758241952277079,18.132112820469494,0.0007453113939972678,-0.2712609988893191,0
2025-01-01 05:10:00,0.2957883381153476,0.0007753064275114231,18.592565487473422,0.0006866801538337093,-0.310181379241242,0
2025-01-01 05:15:00,0.29285093167235565,0.0007199273969748928,19.020128678262783,0.0006866801538337093,-0.23723024909255674,0
2025-01-01 05:20:00,0.28689375706799736,0.0007260033558530008,18.383308517434752,0.0006474788755473869,-0.31368764053676246,0
2025-01-01 05:25:00,0.3100492128393918,0.0007473995675830708,17.430890055344914,0.0007017097333917965,-0.2629604663965728,0
2025-01-01 05:30:00,0.3745612986653516,0.0007654552768254912,17.404039098306864,0.0007442155264534438,-0.21936627650997997,0
2025-01-01 05:35:00,0.40882663933219043,0.0007394959341670442,17.37910606677153,0.0007577144139836794,-0.20589489479333822,0
2025-01-01 05:40:00,0.4145317412408226,0.000748145547948588,16.431501079740226,0.0007646505957995985,0.06094411903697883,0
2025-01-01 05:45:00,0.4201079663271704,0.0006947065802379745,15.551582163211158,0.0007646505957995985,0.3067684702823765,0
2025-01-01 05:50:00,0.43619150748064806,0.0006450846816495479,14.734514597862736,0.0006391268627538359,-0.04820005475892175,0
2025-01-01 05:55:00,0.45041401051967506,0.0005990072043888659,13.975809001467773,0.0006391294847060872,0.026348298153436644,0
2025-01-01 06:00:00,0.4541021426064418,0.0005949971866055708,13.319279462605019,0.0006140759833210285,-0.12723992586185218,0
2025-01-01 06:05:00,0.4541122230853739,0.0006049356254599497,13.461936426376766,0.0006517677048718461,-0.07082970480700213,0
2025-01-01 06:10:00,0.46071824166428116,0.0006198802961700263,14.299663992918646,0.0006897522134830574,-0.008963756801074085,0
2025-01-01 06:15:00,0.4618747729561118,0.0006116600747657943,14.42276506836245,0.0006334280465373093,-0.15011624451345584,0
2025-01-01 06:20:00,0.4379582953388531,0.0005712063326868387,14.537073209845984,0.000601740661926306,-0.12369585961264395,0
2025-01-01 06:25:00,0.4174219277233241,0.0005575988733355724,14.999433100320148,0.0006114434750005681,-0.10956582684543548,0
2025-01-01 06:30:00,0.42240866549588063,0.0005177703823830316,15.428767284331874,0.0005651463221620603,-0.127158671108338,0
2025-01-01 06:35:00,0.4272318450383399,0.0004807944643211561,15.827544572893556,0.0004707762611806339,-0.3291011385789371,0
2025-01-01 06:40:00,0.42255300187826483,0.0005014596356657172,15.055930348028035,0.0004291702593285751,-0.4233253082292111,0
2025-01-01 06:45:00,0.3900563503210923,0.00046564109026102314,14.339431424938622,0.00042455188789832464,-0.4396940587862841,0
2025-01-01 06:50:00,0.39005151551068395,0.00048809752412877586,14.575201943398719,0.0004548609699280888,-0.4051388013992997,0
2025-01-01 06:55:00,0.3900466805914125,0.0004532334152624348,14.794131710540238,0.0004548609699280888,-0.4051388013992997,0
2025-01-01 07:00:00,0.4008213933234153,0.00042085959988654657,14.997423637171648,0.0004548609699280888,-0.2883087905768692,0
2025-01-01 07:05:00,0.3931528214476953,0.00044931850989722984,13.926231969598458,0.0005236702756399428,-0.1806507317046091,0
2025-01-01 07:10:00,0.34997138187698007,0.0004172243306188563,12.93155399256621,0.0005076671126463718,-0.17328290564170779,0
2025-01-01 07:15:00,0.32305185202434866,0.0004466327711915564,13.066035005743334,0.0005180404378520277,-0.2051762706562955,0
2025-01-01 07:20:00,0.3031424071918611,0.0004147304303921595,13.190910232264951,0.00047097384031399083,-0.317184010275656,0
2025-01-01 07:25:00,0.27530815836500383,0.00038512200460116033,13.306500721327097,0.0004550683475110894,-0.28157846814841725,1
2025-01-01 07:30:00,0.23414446011216924,0.0003745905835800203,12.996482380374719,0.00046064540895127137,-0.23447850860428354,1
2025-01-01 07:35:00,0.21306077728522846,0.00045098139044836975,13.37394687893034,0.0005899251261361051,-0.03519270340474734,0
2025-01-01 07:40:00,0.1850355563934113,0.0005151553428749961,12.795400373683092,0.0007025086698130113,0.24305625333532865,0
2025-01-01 07:45:00,0.1801643995406458,0.0004783585326696392,12.258178618810648,0.0007025083426215982,0.4922339985024229,0
2025-01-01 07:50:00,0.17766615881929962,0.0005131170760432081,11.931488679425666,0.0006694949474813777,0.5599751681973115,0
2025-01-01 07:55:00,0.18362206525858737,0.0005210716734455419,11.62813373571104,0.0006929461772130857,0.6321825363759506,0
2025-01-01 08:00:00,0.19712479551101234,0.0005624778820386352,11.194339764720748,0.0006584360954247294,0.44755461328947344,0
2025-01-01 08:05:00,0.19995373616531692,0.0005344465630586508,10.79153107737262,0.0006616263172128207,0.45456823283259595,1
2025-01-01 08:10:00,0.2006466631790795,0.0004962718085544614,10.417494439120786,0.0006616263172128207,0.45456823283259595,1
2025-01-01 08:15:00,0.19838060233977503,0.0005416042895054951,11.047846322892893,0.000669558608097252,0.2785881483898027,1
2025-01-01 08:20:00,0.20121180540954814,0.0005630634618639296,11.63317307210985,0.000711559728231983,0.4016265984273788,1
2025-01-01 08:25:00,0.3422732547660287,0.0008070282926088631,14.64770802337014,0.0011798140094366996,1.277455432492125,0
