start_time,end_time,duration_in_steps,final_pnl,max_drawdown,balancing_attempts,exit_status,reversal_attempted
2025-01-07 11:35:00,2025-01-07 13:25:00,22,9.025245268102935,6.812204706479406,1,EXIT_PROFIT_TARGET_MET,True
2025-01-07 13:30:00,2025-01-07 16:45:00,39,-1230.9960883080269,1145.3700185711014,0,EXIT_STOP_LOSS,False
2025-01-07 16:50:00,2025-01-07 18:10:00,16,6.17203099559589,19.57331896619297,1,EXIT_PROFIT_TARGET_MET,True
2025-01-07 18:15:00,2025-01-07 20:10:00,23,1.0293448034752828,52.682432431634055,0,EXIT_PROFIT_TARGET_MET,False
2025-01-07 20:15:00,2025-01-08 07:20:00,133,-803.2645876892565,753.6136148613881,0,EXIT_STOP_LOSS,False
2025-01-08 07:25:00,2025-01-08 15:00:00,91,0.6797426722814635,38.34375000000051,1,EXIT_PROFIT_TARGET_MET,True
2025-01-08 15:05:00,2025-01-08 17:00:00,23,11.103940106185178,28.811766166401412,1,EXIT_PROFIT_TARGET_MET,True
2025-01-08 17:05:00,2025-01-08 17:55:00,10,24.773508214852427,3.519478732391633,1,EXIT_PROFIT_TARGET_MET,True
2025-01-08 18:00:00,2025-01-09 08:40:00,176,2.426285322425997,58.81499999999971,1,EXIT_PROFIT_TARGET_MET,True
2025-01-09 08:45:00,2025-01-09 13:05:00,52,14.715083312879585,46.49999999999949,1,EXIT_PROFIT_TARGET_MET,True
2025-01-09 13:10:00,2025-01-09 14:30:00,16,0.2679581740729873,22.446592961537362,1,EXIT_PROFIT_TARGET_MET,True
2025-01-09 14:35:00,2025-01-09 15:15:00,8,6.682529373506611,3.891995000000179,1,EXIT_PROFIT_TARGET_MET,True
2025-01-09 15:20:00,2025-01-09 16:50:00,18,11.772987320830964,26.235632636719416,0,EXIT_PROFIT_TARGET_MET,False
2025-01-09 16:55:00,2025-01-09 17:45:00,10,27.919863107416177,38.148353280768504,1,EXIT_PROFIT_TARGET_MET,True
2025-01-09 17:50:00,2025-01-09 19:55:00,25,10.746983732133344,31.038865579661888,1,EXIT_PROFIT_TARGET_MET,True
2025-01-09 20:00:00,2025-01-09 21:00:00,12,8.346675756120874,3.443600661981975,1,EXIT_PROFIT_TARGET_MET,True
2025-01-09 21:05:00,2025-01-10 07:45:00,128,10.213426656188801,81.6674999999999,1,EXIT_PROFIT_TARGET_MET,True
2025-01-10 07:50:00,2025-01-10 13:20:00,66,6.351640642921211,16.33296588808099,1,EXIT_PROFIT_TARGET_MET,True
2025-01-10 13:25:00,2025-01-10 14:30:00,13,3.757449301660813,25.6855374999991,1,EXIT_PROFIT_TARGET_MET,True
2025-01-10 14:35:00,2025-01-10 15:35:00,12,23.109142592405988,16.965169999999375,1,EXIT_PROFIT_TARGET_MET,True
2025-01-10 15:40:00,2025-01-10 18:35:00,35,7.563378811967652,84.51392646581928,1,EXIT_PROFIT_TARGET_MET,True
2025-01-10 18:40:00,2025-01-11 22:05:00,329,0.26981788325997513,49.583016584483744,1,EXIT_PROFIT_TARGET_MET,True
2025-01-11 22:10:00,2025-01-12 06:50:00,104,-685.5260403336945,616.7574358771521,0,EXIT_STOP_LOSS,False
2025-01-12 06:55:00,2025-01-12 10:55:00,48,-727.2389206544381,664.8262612046965,0,EXIT_STOP_LOSS,False
2025-01-12 11:00:00,2025-01-12 14:05:00,37,1.4967320944059566,15.100053533873563,1,EXIT_PROFIT_TARGET_MET,True
2025-01-12 14:10:00,2025-01-12 16:15:00,25,4.8297765894166105,24.63749999999976,1,EXIT_PROFIT_TARGET_MET,True
2025-01-12 16:20:00,2025-01-12 18:00:00,20,2.1748709296375637,25.150641627602567,1,EXIT_PROFIT_TARGET_MET,True
2025-01-12 18:05:00,2025-01-12 23:10:00,61,-676.0291174689019,595.4733778156722,0,EXIT_STOP_LOSS,False
2025-01-12 23:15:00,2025-01-13 00:25:00,14,53.16409649444785,38.27461096139598,1,EXIT_PROFIT_TARGET_MET,True
2025-01-13 00:30:00,2025-01-13 01:40:00,14,27.694514295850468,12.776470308396995,1,EXIT_PROFIT_TARGET_MET,True
2025-01-13 01:45:00,2025-01-13 02:55:00,14,3.6796398972382462,18.796108257989488,1,EXIT_PROFIT_TARGET_MET,True
2025-01-13 03:00:00,2025-01-13 11:30:00,102,8.222430355771507,128.77813580388624,1,EXIT_PROFIT_TARGET_MET,True
2025-01-13 11:35:00,2025-01-13 13:40:00,25,-671.8489745511038,603.5044127560657,0,EXIT_STOP_LOSS,False
2025-01-13 13:45:00,2025-01-13 14:30:00,9,32.87491585406974,0.7664999999999509,1,EXIT_PROFIT_TARGET_MET,True
2025-01-13 14:35:00,2025-01-13 15:15:00,8,13.128124372107038,36.29000868634324,1,EXIT_PROFIT_TARGET_MET,True
2025-01-13 15:20:00,2025-01-13 20:50:00,66,140.31680653138915,53.77144153139017,1,EXIT_PROFIT_TARGET_MET,True
2025-01-13 20:55:00,2025-01-14 09:20:00,149,209.23970177495607,63.04710937499959,0,EXIT_PROFIT_TARGET_MET,False
