start_time,end_time,duration_in_steps,final_pnl,max_drawdown,balancing_attempts,exit_status,reversal_attempted
2025-01-01 16:35:00,2025-01-02 09:55:00,208,-131.31543559799297,9.63000000000011,1,EXIT_PROFIT_TARGET_MET,True
2025-01-02 10:00:00,2025-01-02 14:45:00,57,-187.2650409723674,94.86262499999475,1,EXIT_PROFIT_TARGET_MET,True
2025-01-02 14:50:00,2025-01-03 14:30:00,284,-335.0978390745113,172.80768999999282,1,EXIT_PROFIT_TARGET_MET,True
2025-01-03 14:35:00,2025-01-03 16:00:00,17,-322.13929158679093,151.100860000005,1,EXIT_PROFIT_TARGET_MET,True
2025-01-03 16:05:00,2025-01-03 18:30:00,29,-194.5077848204735,39.118629999996756,1,EXIT_PROFIT_TARGET_MET,True
2025-01-03 18:35:00,2025-01-03 19:40:00,13,-177.18804377546144,10.811834999999974,1,EXIT_PROFIT_TARGET_MET,True
2025-01-03 19:45:00,2025-01-05 08:25:00,440,-197.10438522137997,52.43294499999661,1,EXIT_PROFIT_TARGET_MET,True
2025-01-05 08:30:00,2025-01-06 15:15:00,369,-216.39898682339754,72.78292499999816,1,EXIT_PROFIT_TARGET_MET,True
2025-01-06 15:20:00,2025-01-07 11:55:00,247,-135.65243149796333,136.3358849999945,1,EXIT_PROFIT_TARGET_MET,True
2025-01-07 12:00:00,2025-01-07 15:10:00,38,-305.1610494358938,194.36000000000058,1,EXIT_PROFIT_TARGET_MET,True
2025-01-07 15:15:00,2025-01-07 16:00:00,9,-146.83639207459328,72.21437999999944,1,EXIT_PROFIT_TARGET_MET,True
2025-01-07 16:05:00,2025-01-07 17:20:00,15,-199.65272412179934,23.58046749999835,1,EXIT_PROFIT_TARGET_MET,True
2025-01-07 17:25:00,2025-01-07 18:25:00,12,-174.52716238707376,7.589397499998995,1,EXIT_PROFIT_TARGET_MET,True
2025-01-07 18:30:00,2025-01-07 19:20:00,10,-96.49124633763859,5.079999999999927,1,EXIT_PROFIT_TARGET_MET,True
2025-01-07 19:25:00,2025-01-08 06:40:00,135,-260.2991464802899,190.65616999999293,1,EXIT_PROFIT_TARGET_MET,True
2025-01-08 06:45:00,2025-01-08 17:20:00,127,-123.01978659054657,178.69999999999982,1,EXIT_PROFIT_TARGET_MET,True
2025-01-08 17:25:00,2025-01-09 13:55:00,246,-120.61952825109074,183.34667999999965,1,EXIT_PROFIT_TARGET_MET,True
2025-01-09 14:00:00,2025-01-09 20:10:00,74,-362.70596889360513,314.28252999999677,1,EXIT_PROFIT_TARGET_MET,True
2025-01-09 20:15:00,2025-01-10 08:10:00,143,-419.6703659575005,287.020549999997,1,EXIT_PROFIT_TARGET_MET,True
2025-01-10 08:15:00,2025-01-11 21:00:00,441,-52.188120904150765,73.92239000000063,1,EXIT_PROFIT_TARGET_MET,True
2025-01-11 21:05:00,2025-01-12 08:35:00,138,-98.4644337643731,46.98139999999785,1,EXIT_PROFIT_TARGET_MET,True
2025-01-12 08:40:00,2025-01-12 22:20:00,164,-220.25956287556255,191.2274899999993,1,EXIT_PROFIT_TARGET_MET,True
2025-01-12 22:25:00,2025-01-13 00:40:00,27,-67.1233331187641,49.07349999999906,1,EXIT_PROFIT_TARGET_MET,True
2025-01-13 00:45:00,2025-01-13 05:00:00,51,-7.531321132085395,61.47833499999888,1,EXIT_PROFIT_TARGET_MET,True
2025-01-13 05:05:00,2025-01-13 10:20:00,63,-209.18149750457087,162.92495000000054,1,EXIT_PROFIT_TARGET_MET,True
2025-01-13 10:25:00,2025-01-13 11:55:00,18,-224.21556353472715,151.97003999999924,1,EXIT_PROFIT_TARGET_MET,True
2025-01-13 12:00:00,2025-01-13 14:00:00,24,-147.75739233557942,71.3302099999928,1,EXIT_PROFIT_TARGET_MET,True
2025-01-13 14:05:00,2025-01-13 14:30:00,5,-20.082997698562394,18.86814000000004,1,EXIT_PROFIT_TARGET_MET,True
2025-01-13 14:35:00,2025-01-14 09:25:00,226,219.21204816612226,104.0564499999955,1,EXIT_PROFIT_TARGET_MET,True
2025-01-14 09:30:00,2025-01-14 13:45:00,51,-150.45816080338977,17.87000000000012,1,EXIT_PROFIT_TARGET_MET,True
2025-01-14 13:50:00,2025-01-15 15:00:00,302,-340.3274716143169,252.28939999999056,1,EXIT_PROFIT_TARGET_MET,True
2025-01-15 15:05:00,2025-01-15 16:10:00,13,-178.87821955490313,26.21124249999957,1,EXIT_PROFIT_TARGET_MET,True
2025-01-15 16:15:00,2025-01-15 19:50:00,43,-208.06242032873183,53.04117750000023,1,EXIT_PROFIT_TARGET_MET,True
2025-01-15 19:55:00,2025-01-15 20:35:00,8,-151.070675534751,35.44502999999804,1,EXIT_PROFIT_TARGET_MET,True
