timestamp,baseline_pnl,strategy_pnl,label,final_status
2025-01-01 09:05:00,67.15020000000004,67.15020000000004,-1,HOLD
2025-01-01 09:10:00,67.15020000000004,67.15020000000004,-1,HOLD
2025-01-01 09:15:00,67.11459999999988,67.11459999999988,-1,HOLD
2025-01-01 09:20:00,67.1235999999999,67.1235999999999,-1,HOLD
2025-01-01 09:25:00,67.1235999999999,67.1235999999999,-1,HOLD
2025-01-01 09:30:00,67.00900000000001,67.00900000000001,-1,HOLD
2025-01-01 09:35:00,67.03999999999996,67.03999999999996,-1,HOLD
2025-01-01 09:40:00,67.03999999999996,67.03999999999996,-1,HOLD
2025-01-01 09:45:00,66.97460000000046,66.97460000000046,-1,HOLD
2025-01-01 09:50:00,66.86560000000009,66.86560000000009,-1,HOLD
2025-01-01 09:55:00,66.90819999999985,66.90819999999985,-1,HOLD
2025-01-01 10:00:00,66.98540000000048,66.98540000000048,-1,HOLD
2025-01-01 10:05:00,66.98540000000048,66.98540000000048,-1,HOLD
2025-01-01 10:10:00,67.02520000000004,67.02520000000004,-1,HOLD
2025-01-01 10:15:00,67.02520000000004,67.02520000000004,-1,HOLD
2025-01-01 10:20:00,66.96180000000004,66.96180000000004,-1,HOLD
2025-01-01 10:25:00,66.96180000000004,66.96180000000004,-1,HOLD
2025-01-01 10:30:00,67.01940000000013,67.01940000000013,-1,HOLD
2025-01-01 10:35:00,67.05519999999979,67.05519999999979,-1,HOLD
2025-01-01 10:40:00,67.05519999999979,67.05519999999979,-1,HOLD
2025-01-01 10:45:00,67.05519999999979,67.05519999999979,-1,HOLD
2025-01-01 10:50:00,67.14019999999982,67.14019999999982,-1,HOLD
2025-01-01 10:55:00,67.21579999999994,67.21579999999994,-1,HOLD
2025-01-01 11:00:00,67.21259999999984,67.21259999999984,-1,HOLD
2025-01-01 11:05:00,67.17439999999988,67.17439999999988,-1,HOLD
2025-01-01 11:10:00,67.17439999999988,67.17439999999988,-1,HOLD
2025-01-01 11:15:00,67.14000000000033,67.14000000000033,-1,HOLD
2025-01-01 11:20:00,67.14000000000033,67.14000000000033,-1,HOLD
2025-01-01 11:25:00,67.09360000000015,67.09360000000015,-1,HOLD
2025-01-01 11:30:00,67.09360000000015,67.09360000000015,-1,HOLD
2025-01-01 11:35:00,67.09360000000015,67.09360000000015,-1,HOLD
2025-01-01 11:40:00,67.09360000000015,67.09360000000015,-1,HOLD
2025-01-01 11:45:00,67.09360000000015,67.09360000000015,-1,HOLD
2025-01-01 11:50:00,67.09360000000015,67.09360000000015,-1,HOLD
2025-01-01 11:55:00,67.09360000000015,67.09360000000015,-1,HOLD
2025-01-01 12:00:00,67.09360000000015,67.09360000000015,-1,HOLD
2025-01-01 12:05:00,67.09360000000015,67.09360000000015,-1,HOLD
2025-01-01 12:10:00,66.98959999999988,66.98959999999988,-1,HOLD
2025-01-01 12:15:00,66.90920000000006,66.90920000000006,-1,HOLD
2025-01-01 12:20:00,66.86679999999978,66.86679999999978,-1,HOLD
2025-01-01 12:25:00,66.94200000000001,66.94200000000001,-1,HOLD
2025-01-01 12:30:00,66.86679999999978,66.86679999999978,-1,HOLD
2025-01-01 12:35:00,66.90760000000046,66.90760000000046,-1,HOLD
2025-01-01 12:40:00,66.92399999999998,66.92399999999998,-1,HOLD
2025-01-01 12:45:00,66.89940000000024,66.89940000000024,-1,HOLD
2025-01-01 12:50:00,66.88479999999981,66.88479999999981,-1,HOLD
2025-01-01 12:55:00,66.82620000000043,66.82620000000043,-1,HOLD
2025-01-01 13:00:00,66.89999999999964,66.89999999999964,-1,HOLD
2025-01-01 13:05:00,66.89999999999964,66.89999999999964,-1,HOLD
2025-01-01 13:10:00,66.90179999999964,66.90179999999964,-1,HOLD
2025-01-01 13:15:00,66.91740000000027,66.91740000000027,-1,HOLD
2025-01-01 13:20:00,66.91740000000027,66.91740000000027,-1,HOLD
2025-01-01 13:25:00,66.91740000000027,66.91740000000027,-1,HOLD
2025-01-01 13:30:00,66.95679999999993,66.95679999999993,-1,HOLD
2025-01-01 13:35:00,66.95679999999993,66.95679999999993,-1,HOLD
2025-01-01 13:40:00,66.89999999999964,66.89999999999964,-1,HOLD
2025-01-01 13:45:00,66.96699999999964,66.96699999999964,-1,HOLD
2025-01-01 13:50:00,66.96699999999964,66.96699999999964,-1,HOLD
2025-01-01 13:55:00,66.91840000000047,66.91840000000047,-1,HOLD
2025-01-01 14:00:00,66.89999999999964,66.89999999999964,-1,HOLD
2025-01-01 14:05:00,66.80000000000018,66.80000000000018,-1,HOLD
2025-01-01 14:10:00,66.80000000000018,66.80000000000018,-1,HOLD
2025-01-01 14:15:00,66.84060000000045,66.84060000000045,-1,HOLD
2025-01-01 14:20:00,66.85559999999987,66.85559999999987,-1,HOLD
2025-01-01 14:25:00,66.83500000000004,66.83500000000004,-1,HOLD
2025-01-01 14:30:00,66.83500000000004,66.83500000000004,-1,HOLD
2025-01-01 14:35:00,66.79020000000037,66.79020000000037,-1,HOLD
2025-01-01 14:40:00,66.8706000000002,66.8706000000002,-1,HOLD
2025-01-01 14:45:00,66.8706000000002,66.8706000000002,-1,HOLD
2025-01-01 14:50:00,66.89559999999983,66.89559999999983,-1,HOLD
2025-01-01 14:55:00,66.90020000000004,66.90020000000004,-1,HOLD
2025-01-01 15:00:00,66.90020000000004,66.90020000000004,-1,HOLD
2025-01-01 15:05:00,66.80000000000018,66.80000000000018,-1,HOLD
2025-01-01 15:10:00,66.80000000000018,66.80000000000018,-1,HOLD
2025-01-01 15:15:00,66.89120000000003,66.89120000000003,-1,HOLD
2025-01-01 15:20:00,66.85840000000007,66.85840000000007,-1,HOLD
2025-01-01 15:25:00,66.85840000000007,66.85840000000007,-1,HOLD
2025-01-01 15:30:00,66.80140000000029,66.80140000000029,-1,HOLD
2025-01-01 15:35:00,66.87840000000051,66.87840000000051,-1,HOLD
2025-01-01 15:40:00,66.88760000000002,66.88760000000002,-1,HOLD
2025-01-01 15:45:00,66.88640000000032,66.88640000000032,-1,HOLD
2025-01-01 15:50:00,66.89400000000023,66.89400000000023,-1,HOLD
2025-01-01 15:55:00,66.96399999999994,66.96399999999994,-1,HOLD
